name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.jdt.internal.core.UserLibraryManager,1,0.02723,0.044392,1.01,2.05,0.076465,0.044046,1.01,0.067518,4.73558,0.045455,0,1.02,1,0,7,0,2.04,1.242476,0,0,1.02,10,122,0,6,1,4,0,0,0,0,44,0.043708,0.066677,0.10749,2.02,1.22,11,3.18,2,1,1.01,0,2.02,0.111143,0,0.026969,0,0.076407,0,5,0.027134,5.51,0,0.043708
org.eclipse.jdt.internal.core.VerboseElementCache,0,0,0,0,0,0.00497,0,0,0,0.703049,0,0,0,0,0,3,0,0,0.170341,0,0,0,4,31,11,2,4,1,0,0,0,0,19,0,0,0,0,0,5,0,2,2,0,0,0,0.011339,2.02,0,0.127393,0,35,1,0,0,0,0
org.eclipse.jdt.internal.core.XMLWriter,0,0.023892,0,0,2.04,0.02039,0.031567,0,0.027691,3.495261,0,1.04,2.09,0,0,1,0.01747,2.04,0.819614,0,0,2.09,3,5,0,0,4,3,0,1.01,0,0,3,0.029027,0.029951,0.067342,2.03,3.29,6,2.24,0,0,2.05,0,2.03,0.049758,1.04,0.030739,0.018283,0.0275,4,0,0.030364,7.01,0,0.029268
org.eclipse.jdt.internal.core.builder.AbortIncrementalBuildException,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,1,0,0,0.530096,0,0,0,0,7,0,0,4,2,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0.034018,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.builder.AbstractImageBuilder,0,0.211562,0,2.07,4.09,0.181057,0.026693,0,0,16.974902,0.023055,0,6.13,8,2,28,0,0,5.634356,0,0,6.13,45,593,0,27,1,3,0,0,223,0,159,0.132989,0.062924,0.413845,10.18,12.19,46,18.58,20,1,1.01,0,10.17,0.907427,0,0.304137,0,0.453426,0,2,0.326459,22.77,0.304707,0.132774
org.eclipse.jdt.internal.core.builder.AdditionalTypeCollection,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,1,0,0,0.530096,0,0,0,1,7,10,0,2,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0.034018,1.01,0,0.014815,0,7,0,0,0,0,0
org.eclipse.jdt.internal.core.builder.BatchImageBuilder,1,0.14792,0.014777,0,2.03,0.076781,0,1.02,0,10.700579,0,1.01,6.09,0,0,13,0.151355,0,4.01409,0,0.063652,6.09,22,191,19,12,2,3,0,0,34,4.09,68,0.238057,0.028275,0.31251,5.1,6.59,22,8.31,3,0,0,0,5.1,0.770387,7.14,0.220879,0.151263,0.244341,22,2,0.237416,9.09,0.304707,0.238085
org.eclipse.jdt.internal.core.builder.BuildNotifier,0,0,0.034483,0,2.02,0.0059,0,1.01,0,4.109074,0,0,0,4,0,16,0,0,1.996769,0,0,0,5,196,0,15,1,5,0,0,55,0,42,0,0.089678,0.036504,3.03,0,10,2.02,15,0,0,0,2.02,0.474089,0,0.090508,0,0.049067,0,12,0.045935,2.06,0.293898,0
org.eclipse.jdt.internal.core.builder.ClasspathDirectory,0,0.019411,0,0,1.01,0.01146,0.012187,0,0,4.644079,0,0,1.01,0,1,13,0,0,1.073085,0,0,1.01,10,102,0,12,2,7,0,0,30,0,36,0.011945,0.01435,0.031705,3.04,2.17,16,2.04,5,0,1.01,0,3.04,0.061722,1.01,0.037126,0.012521,0.024852,5,9,0.037152,3.23,0,0.011954
org.eclipse.jdt.internal.core.builder.ClasspathJar,0,0.024677,0,0,1.01,0.016562,0.024845,0,0,6.775157,0,0,2.02,0,0,12,0,0,1.654152,0,0,2.02,10,133,0,9,2,4,0,0,0,0,47,0.024039,0.012151,0.091878,3.03,3.09,13,4.06,8,0,2.02,0,3.03,0.11702,1.01,0.038199,0.012521,0.062646,7,8,0.037763,7.25,0,0.024049
org.eclipse.jdt.internal.core.builder.ClasspathLocation,0,0.017924,0,0,0,0.004651,0.012187,0,0,4.06549,0,0,2.02,0,3,13,0,0,0.949376,0,0,2.02,5,28,0,12,1,8,0,0,66,0,17,0.024039,0,0.020795,0,2.21,11,2.03,0,0,1.01,0,0,0.05671,0,0,0,0.023208,0,8,0,2.04,0,0.024049
org.eclipse.jdt.internal.core.builder.ClasspathMultiDirectory,0,0,0,0,0,0.000789,0,0,0,1.644882,0,0,0,0,0,4,0,0,0.367016,0,0.015152,0,3,35,5,3,3,8,0,0,0,1.01,11,0,0,0,0,0,11,1.01,4,0,0,0,0,0.018613,2.02,0,0.024679,0.010056,14,2,0,0,0,0
org.eclipse.jdt.internal.core.builder.CompilationParticipantResult,0,0.021221,0.009624,0,1.01,0.022557,0.028882,1.01,0,2.912199,0,0,2.09,0,1,3,0,0,0.704275,1.01,0,2.09,2,26,0,2,1,4,0,0,1,0,4,0.028955,0.013349,0.020554,1.01,2.24,6,2.11,6,0,2.08,0,0,0.046632,0,0.016293,0,0.028259,0,1,0,2.61,0,0.028896
org.eclipse.jdt.internal.core.builder.ICompilationUnitLocator,0,0,0,0,0,0.001269,0,0,0,0.363681,0,0,0,0,0,1,0,0,0.101479,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.010102,0,0,0,0,0,1,0,0,0,0
org.eclipse.jdt.internal.core.builder.ImageBuilderInternalException,0,0,0,0,0,0.005657,0.037938,0,0,3.522736,0,0,1.01,0,0,3,0,0,1.830478,0,0,1.01,0,19,0,2,4,2,0,0,0,0,7,0.038586,0,0.029908,0,0,2,1.06,2,1,1.01,0,0,0.453561,0,0,0,0.036053,0,2,0,1.09,0.293898,0.038586
org.eclipse.jdt.internal.core.builder.IncrementalImageBuilder,0,0.182152,0.014777,0,1.01,0.117953,0,1.01,0,11.800646,0,2.02,4.07,1,0,27,0.032963,0,4.648565,0,0.063652,5.09,32,735,19,24,2,2,0,0,198,4.09,163,0.197252,0.017241,0.744305,5.06,7.2,32,10.32,9,0,0,0,5.06,0.951619,7.14,0.229464,0.151263,0.427406,19,2,0.246701,16.01,0.36394,0.183025
org.eclipse.jdt.internal.core.builder.JavaBuilder,15,0.195916,0.152615,3.03,5.05,0.098437,0,5.06,0,16.685682,0.184893,3.03,6.06,4,0,32,0.067334,0,5.528319,0,0,6.06,27,632,0,31,2,11,0,0,231,0,142,0.145752,0.281827,0.524115,8.11,12.18,31,16.35,14,0,0,0,10.13,0.893849,0,0.209604,0,0.391306,0,11,0.261389,23.78,0.303903,0.145575
org.eclipse.jdt.internal.core.builder.MissingSourceFileException,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,1,0,0,0.530096,0,0,0,0,7,0,0,4,2,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0.034018,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.builder.NameEnvironment,4,0.019843,0,0,1.01,0.016585,0,0,0,8.267281,0,1.01,1.01,0,0,12,0.034483,0,3.363178,0,0,1.01,21,268,0,10,1,6,0,0,25,0,81,0.034483,0.032634,0.179554,2.02,1.09,27,5.08,6,0,0,0,2.02,0.706362,0,0.195603,0,0.238079,0,5,0.214804,6.32,0.303903,0.034483
org.eclipse.jdt.internal.core.builder.NameSet,1,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,3,0,4,0,0,0.530096,0,0,0,1,43,0,3,1,1,0,0,0,0,7,0,0,0,0,0,2,0,3,0,0,0,0,0.034018,0,0,0,0,0,2,0,0,0,0
org.eclipse.jdt.internal.core.builder.ProblemFactory,0,0,0.011259,0,0,0.001763,0,1.01,0,2.221467,0,0,0,0,0,2,0,0,0.530096,0,0,0,2,12,1,1,2,2,0,0,0,0,6,0,0,0,0,0,4,0,1,0,0,0,1.01,0.034018,2.03,0,0.076716,0,8,1,0.011247,0,0,0
org.eclipse.jdt.internal.core.builder.QualifiedNameSet,1,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,3,0,4,0,0,0.530096,0,0,0,1,45,0,3,1,1,0,0,0,0,7,0,0,0,0,0,2,0,3,0,0,0,0,0.034018,0,0,0,0,0,2,0,0,0,0
org.eclipse.jdt.internal.core.builder.ReferenceCollection,0,0.017623,0.014777,0,0,0.013843,0.076383,1.01,0,4.166257,0,0,1.01,0,1,9,0,0,1.994252,0,0,1.01,6,189,0,8,1,4,0,0,16,0,20,0.013694,0,0.036044,0,2.07,10,1.02,10,0,1.08,0,1.01,0.471409,0,0,0,0.013461,0,8,0.014517,3.32,0.293929,0.013687
org.eclipse.jdt.internal.core.builder.SourceFile,0,0,0.024401,1.01,0,0.001021,0.010549,2.02,0,2.494902,0.015787,0,1.01,1,0,11,0,0,0.582014,0,0,1.01,6,75,0,9,1,8,0,0,0,0,31,0.01075,0,0.00938,0,0,14,1.02,4,0,1.01,0,2.02,0.034623,0,0,0,0.010996,0,7,0.025969,1.03,0,0.010706
org.eclipse.jdt.internal.core.builder.State,6,0.107634,0.014154,2.02,0,0.030428,0.105676,1.01,0,9.445908,0.041215,1.02,4.05,3,0,30,0.010592,0,3.334482,0,0,4.05,16,530,0,28,1,6,0,0,202,0,102,0.16178,0,0.236272,2.03,4.97,20,7.11,17,3,2.05,0,2.03,0.582378,0,0.026995,0,0.193095,0,6,0.025202,10.67,0.293929,0.16178
org.eclipse.jdt.internal.core.builder.StringSet,1,0,0.017559,0,0,0.001763,0,1.01,0,2.221467,0,0,0,3,0,6,0,0,0.530096,0,0,0,0,58,0,5,1,4,0,0,0,0,8,0,0,0,0,0,4,0,3,0,0,0,1.01,0.034018,0,0,0,0,0,4,0.017171,0,0,0
org.eclipse.jdt.internal.core.builder.WorkQueue,0,0,0,0,0,0.003292,0,0,0.011697,3.14772,0,0,0,0,0,8,0,1.02,0.74789,0,0,0,2,32,0,7,1,3,0,0,0,0,13,0,0,0,1.01,0,5,0,2,2,0,0,1.01,0.047337,0,0.011741,0,0,0,7,0.010293,0,0,0
org.eclipse.jdt.internal.core.dom.NaiveASTFlattener,5,0,0,0,0,0.096579,0,0,0,0.643359,0,0,0,0,0,94,0,0,0.2682,0,0,0,93,1181,0,93,2,1,0,0,0,0,308,0,0,0,0,0,93,0,3,2,0,0,0,0.058487,0,0,0,0,85,85,0,0,0.000029,0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteAnalyzer,39,0.092328,0,0,3.03,0.147461,0.023509,0,0.029303,15.607131,0,5.06,6.1,0,0,150,0.077337,2.02,3.865431,0,0,6.1,106,2293,0,149,2,2,0,0,10418,0,293,0.104804,0.041253,0.208937,4.05,24.3,108,11.24,12,9,1.02,0,4.05,0.291408,0,0.059089,0,0.166332,85,85,0.058865,15.25,0,0.10494
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener,0,0,0,0,2.02,0.01206,0,0,0.024023,4.474813,0,0,0,0,0,95,0,1.01,1.077872,0,0,0,93,917,0,94,2,2,0,0,0,0,126,0,0.03463,0.029017,1.01,0,95,0,3,1,0,0,1.01,0.071738,0,0.023945,0,0,85,87,0.021418,2.07,0,0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter,3,0.017127,0,3.03,3.03,0.094324,0.029477,0,0,7.885034,0.081963,0,2.04,22,0,16,0,1.06,2.874107,0,0,2.04,12,245,0,15,1,1,0,0,67,0,56,0.02997,0.082323,0.094424,1.01,2.18,13,2.08,28,6,2.04,0,1.01,0.526842,0,0.02,0,0.029398,0,12,0.019394,5.37,0.293898,0.029925
org.eclipse.jdt.internal.core.dom.rewrite.ImportRewriteAnalyzer,16,0.030285,0,0,2.02,0.215131,0,0,0.047111,3.917754,0,2.02,2.02,0,0,27,0.045729,2.02,1.337099,0,0,2.02,20,545,0,26,1,1,0,0,231,0,122,0.043925,0.045705,0.089436,3.03,2.42,21,3.12,13,13,0,0,3.03,0.237099,0,0.063351,0,0.05906,0,8,0.05438,4.26,0.059233,0.043925
org.eclipse.jdt.internal.core.dom.rewrite.LineCommentEndOffsets,1,0,0,0,0,0.010713,0,0,0,1.829125,0,0,0,0,0,5,0,0,0.468506,0,0,0,4,54,0,4,1,1,0,0,6,0,12,0,0,0,1.01,0,5,0,2,2,0,0,1.01,0.037068,0,0.023945,0,0,0,3,0.021418,0,0,0
org.eclipse.jdt.internal.core.dom.rewrite.LineInformation,0,0,0,0,0,0.006256,0,0,0,1.846928,0,0,0,0,0,5,0,0,0.453231,0,0,0,1,12,0,4,1,3,0,0,6,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0.03144,0,0,0,0,0,4,0,0,0,0
org.eclipse.jdt.internal.core.dom.rewrite.ListRewriteEvent,1,0,0,0,0,0.004389,0,0,0,3.387265,0,0,0,3,0,16,0,0,1.813416,0,0,0,3,138,5,14,2,3,0,0,87,0,39,0,0,0.045999,0,0,6,1.02,5,2,0,0,0,0.459674,0,0,0,0.055472,0,13,0,1.04,0.293899,0
org.eclipse.jdt.internal.core.dom.rewrite.NodeInfoStore,1,0,0,0,0,0.001698,0,0,0,3.33386,0,0,0,0,0,9,0,0,0.773158,0,0,0,11,79,0,8,1,5,0,0,14,0,30,0,0,0.009385,1.02,0,16,1.02,3,3,0,0,1.02,0.04509,0,0.010493,0,0.01021,0,7,0.010328,1.03,0,0
org.eclipse.jdt.internal.core.dom.rewrite.NodeRewriteEvent,0,0,0,0,0,0.001646,0,0,0,2.221467,0,0,0,0,0,8,0,0,0.530096,0,0,0,1,63,5,7,2,4,0,0,13,0,14,0,0,0,0,0,5,0,2,2,0,0,0,0.034018,0,0,0,0,0,7,0,0,0,0
org.eclipse.jdt.internal.core.dom.rewrite.RewriteEvent,0,0,0,0,0,0.001646,0,0,0,2.221467,0,0,0,5,2,6,0,0,0.530096,0,0,0,0,12,0,5,1,7,0,0,10,0,6,0,0,0,0,0,7,0,5,0,0,0,0,0.034018,0,0,0,0,0,5,0,0,0,0
org.eclipse.jdt.internal.core.dom.rewrite.RewriteEventStore,13,0.016604,0,0,1.01,0.057437,0,0,0.012195,4.635619,0,1.06,1.06,3,0,43,0.009937,1.01,1.180413,0,0,1.06,9,453,0,42,1,6,0,0,755,0,124,0.01142,0.011509,0.061192,1.03,4.19,15,3.32,12,5,0,0,1.03,0.099348,0,0.011459,0,0.073588,0,29,0.01064,4.26,0,0.01142
org.eclipse.jdt.internal.core.dom.rewrite.SourceModifier,0,0,0,0,1.01,0.002675,0,0,0.011697,3.297758,0,0,0,0,0,3,0,1.01,0.771072,0,0,0,1,23,0,2,1,1,0,0,1,0,8,0,0.010452,0.00938,0,0,2,0,4,4,0,0,0,0.046116,0,0,0,0,0,2,0,1.02,0,0
org.eclipse.jdt.internal.core.dom.rewrite.TokenScanner,0,0.01153,0,0,1.01,0.019404,0.014406,0,0.011446,3.34145,0,1.03,1.05,3,0,18,0.014141,1.01,0.792184,0,0,1.07,4,105,0,17,1,1,0,0,116,0,25,0.014206,0.012643,0.010701,1.02,1.83,5,1.17,5,2,1.02,0,1.02,0.049644,0,0.013868,0,0.012588,0,17,0.014061,2.19,0,0.014342
org.eclipse.jdt.internal.core.dom.rewrite.TrackedNodePosition,0,0,0,0,0,0.003129,0,0,0,2.839439,0,0,0,0,0,3,0,0,0.671116,0,0,0,3,28,0,2,1,1,0,0,0,0,10,0,0,0.01009,1.01,0,4,0,2,2,0,0,1.01,0.041743,0,0.012138,0,0,0,2,0.011388,1.08,0,0
org.eclipse.jdt.internal.core.eval.EvaluationContextWrapper,0,0.017596,0,0,0,0.006028,0.024776,0,0,4.7359,0,0,1.01,0,0,27,0,0,2.256237,0,0,1.01,40,244,0,26,1,1,0,0,105,0,70,0.025736,0,0.114445,0,1.03,40,1.02,2,0,1.01,0,0,0.535342,0,0,0,0.025573,0,21,0,2.04,0.294474,0.025736
org.eclipse.jdt.internal.core.eval.GlobalVariableWrapper,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,4,0,0,0.530096,0,0,0,2,20,0,3,1,1,0,0,0,0,8,0,0,0,0,0,3,0,1,0,0,0,0,0.034018,0,0,0,0,0,3,0,0,0,0
org.eclipse.jdt.internal.core.eval.RequestorWrapper,0,0,0,0,0,0.002195,0,0,0,3.400163,0,0,0,0,0,3,0,0,0.831434,0,0,0,7,38,0,2,1,1,0,0,0,0,19,0,0,0.015617,2.02,0,8,0,1,0,0,0,2.02,0.058343,0,0.040623,0,0,0,2,0.035942,1.01,0,0
org.eclipse.jdt.internal.core.hierarchy.ChangeCollector,12,0,0,0,0,0.002051,0,0,0,2.839439,0,0,0,0,0,16,0,0,0.671116,0,0,0,12,351,0,15,1,1,0,0,0,0,70,0,0,0.01009,0,0,12,1.01,2,0,0,0,0,0.041743,0,0,0,0.011391,0,3,0,1.01,0,0
org.eclipse.jdt.internal.core.hierarchy.HierarchyBinaryType,0,0.10988,0,0,2.02,0.009425,0.152267,0,0.03094,4.826837,0,0,4.04,0,0,22,0,2.02,2.220554,0,0,4.04,10,158,0,21,1,0,0,0,186,0,38,0.150806,0.030084,0.138906,1.01,4.73,10,3.03,8,8,4.04,0,1.01,0.515075,0,0.014577,0,0.133091,0,21,0.014524,5.31,0.294104,0.150841
org.eclipse.jdt.internal.core.hierarchy.HierarchyBuilder,0,0,0,0,0,0.015278,0,0,0,5.126848,0,0,0,0,2,11,0,0,1.225648,0,0,0,31,230,0,10,1,5,0,0,33,0,67,0,0,0.052601,2.02,0,34,3.05,5,0,0,0,2.02,0.079034,0,0.0225,0,0.042353,0,2,0.023416,4.52,0,0
org.eclipse.jdt.internal.core.hierarchy.HierarchyResolver,11,0.021634,0,0,1.01,0.106313,0,0,0.083333,13.116518,0,1.01,1.01,0,0,21,0.018377,1.01,4.843724,0,0,1.01,62,620,0,19,1,4,0,0,29,0,120,0.015739,0.083333,0.480483,6.08,2.18,65,9.15,10,8,0,0,6.08,0.901478,0,0.30882,0,0.348696,0,7,0.30302,14.14,0.29472,0.015739
org.eclipse.jdt.internal.core.hierarchy.HierarchyType,0,0.007852,0,1.01,1.01,0.002364,0.013457,0,0,2.650692,0.012761,0,1.01,5,0,4,0,0,0.630134,0,0,1.01,5,28,0,3,1,2,0,0,3,0,7,0.012582,0.012843,0.010541,0,1.03,7,1.01,5,0,1.01,0,0,0.039898,0,0,0,0.011058,0,3,0,1.06,0,0.012582
org.eclipse.jdt.internal.core.hierarchy.IndexBasedHierarchyBuilder,3,0,0,0,1.01,0.024155,0,0,0,11.114538,0,0,0,1,0,9,0,0,2.784034,0,0,0,48,310,5,8,2,1,0,0,18,0,101,0,0.013663,0.093244,3.04,0,48,6.13,4,0,0,0,3.04,0.21842,5.06,0.041302,0.442967,0.090381,8,2,0.043833,7.28,0.000001,0
org.eclipse.jdt.internal.core.hierarchy.RegionBasedHierarchyBuilder,5,0,0,0,0,0.014082,0,0,0,4.598966,0,0,0,0,0,7,0,0,1.14668,0,0,0,20,153,5,6,2,1,0,0,15,0,47,0,0,0.062006,1.02,0,20,3.12,0,0,0,0,1.02,0.086532,0,0.011754,0,0.044204,9,1,0.01364,4.17,0,0
org.eclipse.jdt.internal.core.hierarchy.RegionBasedTypeHierarchy,2,0,0,0,0,0.008714,0,0,0,3.536163,0,0,0,0,0,9,0,0,0.92177,0,0,0,17,90,33,8,2,2,0,0,22,0,33,0,0,0.024405,1.01,0,18,2.03,1,0,0,0,1.01,0.083281,0,0.018601,0,0.026499,47,2,0.018976,2.07,0,0
org.eclipse.jdt.internal.core.hierarchy.TypeHierarchy,19,0.008961,0,0,0,0.027971,0,0,0,7.851976,0,0,0,4,1,73,0,0,2.013044,0,0,0,35,1104,0,70,1,12,0,0,1989,0,188,0,0,0.053942,1.01,1.2,44,6.08,33,0,0,0,1.01,0.168438,0,0.011741,0,0.119216,0,32,0.010293,3.19,0,0
org.eclipse.jdt.internal.core.index.DiskIndex,24,0.092186,0.026503,0,5.13,0.322253,0,1.01,0.064172,17.64207,0,3.07,4.08,2,0,33,0.064589,4.12,4.500272,0,0,4.08,13,1068,0,32,1,3,0,0,8,0,94,0.090186,0.104513,0.191322,3.03,7.55,14,7.2,28,24,0,0,3.04,0.373412,0,0.052864,0,0.176478,0,0,0.050697,14.97,0,0.090128
org.eclipse.jdt.internal.core.index.EntryResult,0,0,0.025933,0,0,0.003931,0,2.02,0,3.78176,0,0,0,0,0,6,0,0,0.918615,0,0,0,5,58,0,5,1,12,0,0,0,0,12,0,0,0.00938,1.01,0,15,0,3,3,0,0,3.03,0.062801,0,0.023945,0,0,0,5,0.046726,1.09,0,0
org.eclipse.jdt.internal.core.index.Index,0,0.016322,0.036144,1.01,2.03,0.031781,0,3.03,0.080465,7.50088,0,0,0,3,0,13,0,2.02,1.928713,0,0,0,10,140,0,12,1,27,0,0,8,0,41,0,0.053012,0.199168,2.02,2.04,34,4.09,7,0,0,0,4.04,0.165158,0,0.022689,0,0.05928,0,12,0.046853,10.36,0,0
org.eclipse.jdt.internal.core.index.MemoryIndex,0,0,0,0,1.02,0.002394,0,0,0,3.316626,0,0,0,1,0,7,0,0,0.781092,0,0,0,7,100,0,6,1,2,0,0,0,0,22,0,0.009452,0.023229,1.01,0,8,2.02,5,0,0,0,1.01,0.047915,0,0.011741,0,0.026008,0,0,0.010293,2.17,0,0
org.eclipse.jdt.internal.core.jdom.AbstractDOMBuilder,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,2,10,0,0,0.530096,0,0,0,9,92,0,9,2,3,0,0,4,0,23,0,0,0,0,0,12,0,8,0,0,0,0,0.034018,1.02,0,0.05538,0,9,6,0,0,0,0
org.eclipse.jdt.internal.core.jdom.CompilationUnit,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,6,0,0,0.530096,0,0,0,1,32,0,5,1,2,0,0,8,0,11,0,0,0,0,0,3,0,3,0,0,0,0,0.034018,0,0,0,0,0,5,0,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMBuilder,0,0,0,0,0,0.002088,0,0,0,3.75694,0,0,0,0,0,32,0,0,0.933939,0,0,0,26,399,8,31,3,2,0,0,365,0,76,0,0,0.017581,0,0,27,1.01,4,0,0,0,0,0.069903,1.02,0,0.05538,0.010568,16,25,0,1.03,0,0
org.eclipse.jdt.internal.core.jdom.DOMCompilationUnit,0,0,0,0,0,0.002049,0,0,0,3.38017,0,0,0,0,0,16,0,0,0.791227,0,0,0,14,93,24,14,2,5,0,0,85,0,34,0,0,0,2.02,0,18,2.02,1,0,0,0,2.02,0.047726,0,0.022941,0,0.021564,42,9,0.02154,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMField,0,0,0,0,0,0.003624,0,0,0,3.998142,0,0,0,0,0,41,0,0,0.932248,0,0,0,19,325,29,38,3,2,0,0,625,0,96,0,0,0,2.02,0,20,3.04,4,0,0,0,2.02,0.05545,0,0.023879,0,0.032955,48,13,0.021681,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMImport,0,0,0,0,0,0.002674,0,0,0,3.380614,0,0,0,0,0,14,0,0,0.793252,0,0,0,12,75,24,11,2,2,0,0,51,0,31,0,0,0,2.02,0,14,2.03,2,0,0,0,2.02,0.048185,0,0.023879,0,0.022387,45,8,0.021681,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMInitializer,0,0,0,0,0,0.002649,0,0,0,3.998142,0,0,0,0,0,18,0,0,0.932248,0,0,0,12,97,29,15,3,2,0,0,81,0,41,0,0,0,3.03,0,14,3.04,2,0,0,0,3.03,0.05545,0,0.035079,0,0.032955,56,7,0.032928,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMMember,0,0,0,0,0,0.001963,0,0,0,3.26288,0,0,0,0,4,22,0,0,0.768861,0,0,0,6,151,24,20,2,5,0,0,148,0,44,0,0,0,0,0,11,0,5,0,0,0,0,0.047338,0,0,0,0,47,4,0,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMMethod,0,0,0,0,0,0.003873,0,0,0,4.632182,0,0,0,0,0,42,0,0,1.102972,0,0,0,15,413,29,39,3,2,0,0,599,0,86,0,0,0,2.02,0,17,3.03,13,0,0,0,2.02,0.070915,0,0.023879,0,0.032955,53,23,0.021681,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMNode,1,0,0.010211,0,0,0.003258,0,1.03,0,2.762642,0,0,0,0,4,54,0,0,0.652231,0,0,0,12,463,0,52,1,11,0,0,1124,0,76,0,0,0,0,0,21,1.01,24,0,0,0,1.03,0.040461,0,0,0,0.010996,0,21,0.010328,0,0,0
org.eclipse.jdt.internal.core.jdom.DOMPackage,0,0,0,0,0,0.002963,0,0,0,3.380614,0,0,0,0,0,11,0,0,0.793252,0,0,0,11,59,24,8,2,2,0,0,28,0,27,0,0,0.01009,2.02,0,13,2.03,0,0,0,0,2.02,0.048185,0,0.023879,0,0.022387,45,5,0.021681,1.01,0,0
org.eclipse.jdt.internal.core.jdom.DOMType,0,0,0,0,1.01,0.004801,0,0,0.024023,4.479598,0,0,0,0,0,40,0,1.01,1.079164,0,0,0,17,427,29,37,3,5,0,0,532,0,85,0,0.023876,0.031751,2.02,0,21,2.02,14,0,0,0,2.02,0.071971,0,0.035145,0,0.021564,52,20,0.032665,2.04,0,0
org.eclipse.jdt.internal.core.jdom.ILineStartFinder,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,1,0,0,0.530096,0,0,0,0,3,0,1,0,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0.034018,0,0,0,0,0,1,0,0,0,0
org.eclipse.jdt.internal.core.jdom.SiblingEnumeration,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,3,0,0,0.530096,0,0,0,1,16,0,2,1,2,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0.034018,0,0,0,0,0,2,0,0,0,0
org.eclipse.jdt.internal.core.jdom.SimpleDOMBuilder,0,0,0,0,0,0.004619,0,0,0,6.11711,0,0,0,0,0,19,0,0,2.66018,0,0,0,23,99,8,18,3,1,0,0,153,0,48,0,0,0.041864,2.02,0,24,3.03,0,0,0,0,2.02,0.582165,1.02,0.109651,0.05538,0.078127,17,15,0.116817,1.01,0.293928,0
org.eclipse.jdt.internal.core.search.AbstractJavaSearchScope,0,0,0.32529,0,0,0.003901,0,1.01,0,0.460139,0,0,0,0,2,3,0,0,0.331323,0,0,0,3,4,0,2,2,4,0,0,1,0,3,0,0,0,0,0,7,0,0,0,0,0,1.01,0.115035,0,0,0,0,5,2,0.325837,0,0.022909,0
