name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.osgi.internal.resolver.HostSpecificationImpl,0,0.019028,0.010296,0,1.01,0.047636,0.022003,1.01,0.011195,3.430548,0,0,3.04,0,0,9,0,1.01,0.825806,0,0,3.04,7,37,0,8,2,5,0,0,14,0,16,0.030876,0.00457,0.02618,2.04,2.12,12,3.1,2,2,2.02,0,2.05,0.058552,2.07,0.0538,0.020618,0.030361,7,6,0.053817,3.21,0,0.030925
org.eclipse.osgi.internal.resolver.ImportPackageSpecificationImpl,0,0.101707,0,0,2.02,0.112538,0.009966,0,0.024069,7.379957,0,0,0,0,0,13,0,2.02,1.980096,0,0,0,14,126,0,12,2,4,0,0,44,0,44,0,0.0235,0.236594,2.06,2.12,17,5.12,4,4,1.02,0,2.05,0.218879,0,0.024553,0,0.245394,9,9,0.024957,6.4,0.000691,0
org.eclipse.osgi.internal.resolver.NativeCodeDescriptionImpl,1,0,0,0,0,0.068716,0,0,0,0.662203,0,0,0,0,0,20,0,0,0.217472,0,0,0,12,147,0,19,2,5,0,0,155,0,36,0,0,0,0,0,16,0,9,9,0,0,0,0.031533,0,0,0,0,4,10,0,0,0,0
org.eclipse.osgi.internal.resolver.NativeCodeSpecificationImpl,0,0,0,0,0,0.155547,0,0,0,2.092378,0,0,0,0,0,7,0,0,0.750748,0,0,0,12,119,0,6,2,4,0,0,11,0,32,0,0,0.156335,0,0,16,1.02,4,4,0,0,0,0.130157,0,0,0,0.050148,9,4,0,3.13,0.000023,0
org.eclipse.osgi.internal.resolver.ReadOnlyState,0,0.260854,0,0,0,0.056103,0.303052,0,0,9.065988,0,0,10.17,0,0,45,0,0,2.390388,0,0,10.17,15,138,0,44,1,1,0,0,566,0,67,0.299099,0,0.247933,4.05,13.71,16,10.25,1,1,10.17,0,4.05,0.236906,0,0.128502,0,0.272084,0,44,0.130373,10.51,0.000206,0.299629
org.eclipse.osgi.internal.resolver.ResolverErrorImpl,0,0.00803,0,0,1.01,0.071235,0.014493,0,0.014493,3.899352,0,0,1.01,0,0,6,0,1.01,1.057588,0,0,1.01,6,58,0,5,1,1,0,0,10,0,7,0.013927,0.011768,0.10859,1.01,1.04,7,1.01,4,4,1.01,0,1.01,0.106418,0,0.012827,0,0.011762,0,5,0.012963,5.13,0,0.013927
org.eclipse.osgi.internal.resolver.StateBuilder,22,0.208569,0.026184,0,3.13,0.269993,0,2.03,0.01415,11.702425,0,10.24,9.23,0,0,25,0.248445,1.09,2.954192,0,0,9.23,32,507,0,24,1,4,0,0,274,0,139,0.23646,0.032326,0.289887,5.18,12.49,33,14.25,13,9,0,0,5.18,0.256579,0,0.093796,0,0.250058,0,0,0.094393,20.91,0.000206,0.236475
org.eclipse.osgi.internal.resolver.StateDeltaImpl,0,0,0,0,0,0.045692,0,0,0,4.868346,0,0,1.01,0,0,10,0,0,1.280837,0,0,1.01,6,100,0,9,1,2,0,0,0,0,30,0.009713,0,0.02215,0,0,8,2.04,2,2,0,0,0,0.130612,0,0,0,0.021497,0,3,0,2.11,0.000206,0.009728
org.eclipse.osgi.internal.resolver.StateHelperImpl,13,0.11286,0.025501,0,0,0.497098,0.083952,2.03,0,10.419127,0,7.09,9.14,0,0,26,0.063881,0,2.7212,0,0,9.14,16,316,0,25,1,4,0,0,300,0,88,0.124588,0,0.318117,5.06,11.46,19,14.62,1,1,6.07,0,6.08,0.262571,0,0.063825,0,0.345908,0,12,0.079535,18.7,0.000267,0.125001
org.eclipse.osgi.internal.resolver.StateImpl,12,0.456006,0.144308,1.01,8.15,0.667658,0.327398,4.07,0.191273,18.572074,0.006138,5.07,14.34,1,2,74,0.17393,8.14,4.903451,0,0,14.34,46,791,0,73,1,11,0,0,2260,0,218,0.371901,0.138909,0.583497,11.27,35.73,51,22.14,24,22,12.26,0,13.3,0.471241,0,0.265954,0,0.561969,0,48,0.29754,32.19,0.000267,0.372445
org.eclipse.osgi.internal.resolver.StateMsg,0,0,0.100339,7.22,8.23,0.029472,0,4.04,0.011195,4.715483,0.311544,0,0,21,0,1,0,1.01,1.459377,0,0.044047,0,1,27,3,0,2,3,0,1.01,0,3.05,2,0,0.311284,0.262157,1.01,0,4,0,22,1,0,0.011494,5.05,0.213761,2.06,0.011047,0.032041,0,6,0,0.104699,8.23,0.000267,0
org.eclipse.osgi.internal.resolver.StateObjectFactoryImpl,6,0.126296,0.015205,1.07,1.07,0.129527,0.13891,1.01,0,9.339117,0.009034,4.05,8.18,0,0,39,0.08217,0,2.497485,0,0,8.18,42,338,0,38,1,2,0,0,703,0,174,0.136048,0.009963,0.304135,7.21,13.24,43,15.12,0,0,8.16,0,7.21,0.255778,0,0.18014,0,0.329665,0,32,0.182284,15.91,0.000206,0.136497
org.eclipse.osgi.internal.resolver.StateReader,29,0.157953,0.010296,1.02,6.13,0.320114,0.010095,1.02,0.078,12.669077,0.010602,8.34,9.4,6,0,39,0.165209,6.11,3.276711,0,0,9.42,27,608,0,36,1,4,0,0,558,0,174,0.180222,0.070838,0.358057,4.15,17.16,29,19.43,16,9,1.01,0,4.15,0.300151,0,0.127337,0,0.294916,0,2,0.128415,25.68,0.000206,0.180403
org.eclipse.osgi.internal.resolver.StateWriter,27,0.1455,0,1.03,1.02,0.231694,0.010778,0,0.011195,9.835765,0.005434,6.14,7.15,0,0,30,0.145225,1.02,2.579948,0,0,7.15,25,467,0,29,1,1,0,0,404,0,158,0.15537,0.00457,0.327542,4.12,11.25,26,16.07,2,2,1.01,0,4.12,0.251039,0,0.127337,0,0.244979,0,2,0.128415,19.75,0.000206,0.155551
org.eclipse.osgi.internal.resolver.SystemState,0,0.046417,0,0,0,0.12135,0.024346,0,0,3.17391,0,1.01,3.09,0,0,5,0.033333,0,0.744037,0,0.011236,3.09,5,14,2,4,2,2,0,0,6,1.01,9,0.047274,0,0.043315,3.04,3.56,7,3.24,0,0,3.08,0,3.04,0.046099,14.29,0.057492,0.366408,0.043454,58,4,0.058117,3.64,0,0.047289
org.eclipse.osgi.internal.resolver.UserState,0,0.02218,0.015104,0,1.02,0.079424,0.020231,1.01,0.023256,2.141234,0,0,1.04,0,0,4,0,1.02,0.52032,0,0.011236,1.04,7,34,2,3,2,1,0,0,0,1.01,19,0.020625,0.023256,0.016938,0,1.11,8,1.06,1,1,1.04,0,1.01,0.035621,14.28,0,0.366408,0.018557,59,3,0.015184,1.16,0,0.020625
org.eclipse.osgi.internal.resolver.VersionConstraintImpl,0,0.164766,0.061244,0,1.02,0.047547,0.010095,2.02,0.010711,2.807411,0,0,1.04,0,5,11,0,1.02,0.90566,2.02,0,1.04,8,42,0,10,1,11,0.064568,0,33,0,15,0.009713,0.009963,0.203357,1.04,3.28,18,3.09,4,4,1.08,0,3.05,0.153532,0,0.088598,0,0.216875,0,6,0.162342,3.17,0.000691,0.009728
org.eclipse.osgi.internal.service.security.DefaultAuthorizationEngine,1,0.113761,0,1.04,2.06,0.111083,0.19734,0,0.383713,2.376138,0.099931,0,1.03,4,0,7,0,2.04,1.158379,0,0,1.03,21,136,0,6,2,1,0,0,7,0,48,0.105723,0.398084,0.385003,3.1,2.08,21,3.27,18,14,2.04,0,3.09,0.300966,1.01,0.421931,0,0.368285,1,4,0.434409,3.64,0.03739,0.105723
org.eclipse.osgi.internal.service.security.KeyStoreTrustEngine,8,0,0,0,1.01,0.314423,0,0,0.083481,1.761539,0,0,0,0,0,17,0,1.01,0.967835,0,0,0,5,190,0,16,2,1,0,0,118,0,50,0,0.083481,0.445238,0,0,5,1.03,5,5,0,0,0,0.255808,0,0,0,0,3,5,0,3.33,0.082183,0
org.eclipse.osgi.internal.signedcontent.BERProcessor,0,0,0,0,0,0.048174,0,0,0,1.852862,0,0,0,2,0,10,0,0,0.574161,0,0,0,0,156,0,9,1,1,0,0,0,0,19,0,0,0,0,0,1,0,20,0,0,0,0,0.07959,0,0,0,0,0,9,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.Base64,0,0,0,0,0,0.033498,0,0,0,1.191538,0,0,0,0,0,4,0,0,0.397238,0,0,0,0,115,0,3,1,1,0,0,3,0,5,0,0,0,0,0,1,0,2,1,0,0,0,0.063844,0,0,0,0,0,2,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.BundleInstallListener,0,0,0,0,0,0.009092,0,0,0,0.984001,0,0,0,0,0,2,0,0,0.426154,0,0,0,12,20,0,1,1,1,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0.09849,0,0,0,0,0,1,0,0,0.001716,0
org.eclipse.osgi.internal.signedcontent.DNChainMatching,7,0,0,0,0,0.063978,0,0,0,1.191538,0,0,0,0,0,9,0,0,0.397238,0,0,0,0,223,0,8,1,2,0,0,28,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0.063844,0,0,0,0,0,1,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.DigestedInputStream,1,0,0,0,0,0.04632,0,0,0,2.367805,0,0,0,0,0,8,0,0,0.717848,0,0,0,7,75,0,7,3,1,0,0,15,0,23,0,0,0,0,0,8,0,5,5,0,0,0,0.093894,0,0,0,0,0,6,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.LegacyVerifierFactory,0,0,0,0,0,0.020809,0,0,0,0.729971,0,0,0,0,0,3,0,0,0.284509,0,0,0,5,20,0,2,1,1,0,0,0,0,8,0,0,0,0,0,6,0,1,1,0,0,0,0.056152,0,0,0,0,0,2,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.PKCS7DateParser,1,0,0,0,0,0.006786,0,0,0,0.729971,0,0,0,0,0,3,0,0,0.284509,0,0,0,2,26,0,2,1,1,0,0,1,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0.056152,0,0,0,0,0,0,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.PKCS7Processor,9,0,0,0,0,0.481647,0,0,0,3.267358,0,0,0,0,0,18,0,0,0.991367,0,0,0,7,265,0,17,1,3,0,0,124,0,76,0,0,0,0,0,9,0,12,11,0,0,0,0.127665,0,0,0,0,0,7,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.SignatureBlockProcessor,14,0,0,0,0,0.072982,0,0,0,0.729971,0,0,0,0,0,17,0,0,0.284509,0,0,0,13,285,0,16,1,2,0,0,108,0,88,0,0,0,0,0,14,0,5,5,0,0,0,0.056152,0,0,0,0,0,1,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.SignedBundleFile,1,0,0.2,0,0,0.065998,0,1.01,0,1.523682,0,0,0,0,0,20,0,0,0.799681,0,0,0,14,119,3,19,2,5,0,0,11,0,55,0,0,0.186066,0,0,16,1.04,3,2,0,0,1.01,0.226264,0,0,0,0.246307,7,14,0.196972,1.08,0.021698,0
org.eclipse.osgi.internal.signedcontent.SignedBundleHook,0,0,0.110032,0,0,0.06264,0,1.01,0,2.065394,0,0,0,0,0,17,0,0,0.992313,0,0,0,44,230,0,16,1,6,0,0,96,0,73,0,0,0,1.01,0,46,1.01,26,21,0,0,1.01,0.258578,0,0.183659,0,0.154672,0,14,0.196972,0,0.012112,0
org.eclipse.osgi.internal.signedcontent.SignedContentConstants,0,0,0,1.01,1.01,0.035578,0,0,0,2.003088,0,0,0,28,0,0,0,0,0.735097,0,0,0,0,30,0,0,0,6,0,0,0,0,1,0,0.25,0.186066,0,0,6,0,28,0,0,0,0,0.140395,0,0,0,0,0,0,0,1.01,0.011326,0
org.eclipse.osgi.internal.signedcontent.SignedContentFile,0,0,0,0,0,0.151403,0,0,0,0.566316,0,0,0,0,0,9,0,0,0.351436,0,0,0,5,57,0,8,1,1,0,0,0,0,22,0,0,0,0,0,6,0,2,2,0,0,0,0.113263,0,0,0,0,0,7,0,0,0.010372,0
org.eclipse.osgi.internal.signedcontent.SignedContentImpl,1,0,0.2,0,0,0.038598,0,1.01,0,1.296287,0,0,0,0,0,14,0,0,0.635945,0,0,0,6,93,0,13,1,7,0,0,40,0,37,0,0,0,0,0,12,0,6,4,0,0,1.01,0.169415,0,0,0,0,0,7,0.196972,0,0.010377,0
org.eclipse.osgi.internal.signedcontent.SignedContentMessages,0,0,0,1.02,1.02,0.052906,0,0,0,1.686455,0,0,0,14,0,1,0,0,0.613004,0,0,0,1,22,3,0,2,5,0,0,0,0,2,0,0,0.107996,0,0,6,0,17,3,0,0,0,0.114063,0,0,0,0,6,0,0,1.02,0.000736,0
org.eclipse.osgi.internal.signedcontent.SignedStorageHook,4,0,0.110032,0,0,0.039808,0,1.01,0,0.729971,0,0,0,2,0,20,0,0,0.284509,0,0,0,13,210,0,19,1,4,0,0,143,0,78,0,0,0,0,0,17,0,10,7,0,0,1.01,0.056152,0,0,0,0,0,15,0.101076,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.SignerInfoImpl,0,0,0,0,0,0.010706,0,0,0,0.729971,0,0,0,0,0,8,0,0,0.284509,0,0,0,1,47,0,7,1,4,0,0,0,0,15,0,0,0,0,0,5,0,3,3,0,0,0,0.056152,0,0,0,0,0,6,0,0,0.000004,0
org.eclipse.osgi.internal.signedcontent.TrustEngineListener,3,0,0,0,0,0.040863,0,0,0,1.205332,0,0,0,0,0,9,0,0,0.743186,0,0,0,24,115,0,8,1,3,0,0,18,0,43,0,0,0,0,0,26,0,3,3,0,0,0,0.209155,0,0,0,0,0,3,0,0,0.083139,0
org.eclipse.osgi.service.datalocation.Location,0,0.121232,0.015104,2.05,2.05,0.078958,0.154579,1.04,0,4.938205,0.214031,0,2.03,5,0,12,0,0,1.57034,0,0,2.03,0,19,0,12,0,9,0,0,66,0,13,0.150234,0.192476,0.265546,0,2.3,9,3.04,5,0,2.03,0,1.04,0.255651,0,0,0,0.147472,0,12,0.015184,4.08,0.010579,0.150234
org.eclipse.osgi.service.debug.DebugOptions,0,0,0,0,0,0.019188,0,0,0,3.190944,0,0,0,0,0,5,0,0,0.743572,0,0,0,0,7,0,5,0,2,0,0,10,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0.044114,0,0,0,0,0,5,0,0,0,0
org.eclipse.osgi.service.environment.Constants,0,0,0.211765,4.05,4.05,0.06919,0,2.02,0,5.035347,0.059223,0,0,25,0,0,0,0,1.618919,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0.062919,0.07481,0,0,4,0,25,0,0,0,2.02,0.269409,0,0,0,0,0,0,0.207754,4.05,0.010857,0
org.eclipse.osgi.service.environment.EnvironmentInfo,0,0.067647,0,0,0,0.188822,0.071429,0,0,4.342217,0,0,1.02,0,0,11,0,0,1.405488,0,0,1.02,0,13,0,11,0,2,0,0,55,0,11,0.071429,0,0.061784,0,1.19,2,1.02,0,0,1.02,0,0,0.239995,0,0,0,0.071429,0,11,0,1.02,0.010857,0.071429
org.eclipse.osgi.service.localization.BundleLocalization,0,0,0,0,0,0.017479,0,0,0,3.704052,0,0,0,0,0,1,0,0,1.094294,0,0,0,1,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.159646,0,0,0,0,0,1,0,0,0.010372,0
org.eclipse.osgi.service.pluginconversion.PluginConversionException,0,0,0,0,0,0.013035,0,0,0,1.45423,0,0,0,0,0,5,0,0,0.328371,0,0,0,0,20,0,1,3,3,0,0,0,0,7,0,0,0,0,0,3,0,2,2,0,0,0,0.017361,0,0,0,0,0,1,0,0,0,0
org.eclipse.osgi.service.pluginconversion.PluginConverter,0,0.020805,0,0,0,0.050789,0.021948,0,0,1.965696,0,0,2.04,0,0,3,0,0,0.442152,0,0,2.04,1,5,0,3,0,2,0,0,3,0,3,0.022591,0,0.019653,0,2.14,3,2.04,0,0,2.04,0,0,0.023061,0,0,0,0.021983,0,3,0,2.04,0,0.022591
org.eclipse.osgi.service.resolver.BaseDescription,0,0.015179,0.177182,0,0,0.016137,0.01606,6.11,0,4.136057,0,0,1.01,0,0,3,0,0,1.234161,0,0,1.01,2,5,0,3,0,39,0,0,3,0,3,0.016048,0,0.012687,1.01,1.02,40,1.01,0,0,1.01,0,6.11,0.181837,0,0.016051,0,0.013798,0,3,0.173234,1.01,0.010372,0.016048
org.eclipse.osgi.service.resolver.BundleDelta,0,0.009636,0.0254,1.02,1.02,0.013829,0.010919,2.03,0,4.006566,0.009034,0,1.01,9,0,3,0,0,1.19311,0,0,1.01,1,14,0,3,0,5,0,0,3,0,3,0.011435,0.009963,0.01824,0,1.02,6,1.01,9,0,1.01,0,2.03,0.177244,0,0,0,0.010319,0,3,0.025523,2.03,0.010372,0.011435
org.eclipse.osgi.service.resolver.BundleDescription,0,0.187605,0.300968,0,0,0.031767,0.21347,11.26,0,7.286826,0,0,7.1,0,0,28,0,0,2.10197,0,0,7.1,9,30,0,28,0,57,0,0,378,0,28,0.210278,0,0.17313,3.04,9.25,62,7.1,0,0,7.1,0,11.28,0.284379,0,0.071456,0,0.187144,0,28,0.2949,7.1,0.010579,0.21082
org.eclipse.osgi.service.resolver.BundleSpecification,0,0,0.048406,0,0,0.007708,0,4.04,0,3.531143,0,0,0,0,0,2,0,0,1.085814,0,0,0,1,4,0,2,0,18,0,0,1,0,2,0,0,0,0,0,19,0,0,0,0,0,4.04,0.171584,0,0,0,0,0,2,0.047428,0,0.010372,0
org.eclipse.osgi.service.resolver.DisabledInfo,0,0,0.073666,0,0,0.066877,0,1.01,0,1.883406,0,0,0,0,0,5,0,0,0.843129,0,0,0,1,33,0,4,1,12,0,0,6,0,7,0,0,0,0,0,13,0,3,3,0,0,1.01,0.203951,0,0,0,0,0,4,0.073683,0,0.010377,0
org.eclipse.osgi.service.resolver.ExportPackageDescription,0,0.019606,0.099456,0,0,0.020919,0.021191,6.06,0,4.748112,0,0,2.04,0,0,5,0,0,1.500747,0,0,2.04,2,7,0,5,0,25,0,0,10,0,5,0.020957,0,0.017773,0,2.25,26,2.04,0,0,2.04,0,6.06,0.246933,0,0,0,0.021096,0,5,0.096874,2.04,0.010579,0.020957
org.eclipse.osgi.service.resolver.GenericDescription,0,0,0.017857,0,0,0.016277,0,1.01,0,1.17123,0,0,0,1,0,2,0,0,0.499782,0,0,0,1,5,0,2,0,14,0,0,1,0,2,0,0,0,0,0,15,0,1,0,0,0,1.01,0.123516,0,0,0,0,0,2,0.017316,0,0.010372,0
org.eclipse.osgi.service.resolver.GenericSpecification,0,0,0,0,0,0.023394,0,0,0,1.17123,0,0,0,2,0,4,0,0,0.499782,0,0,0,2,8,0,4,0,12,0,0,6,0,4,0,0,0,0,0,14,0,2,0,0,0,0,0.123516,0,0,0,0,0,4,0,0,0.010372,0
org.eclipse.osgi.service.resolver.HostSpecification,0,0.017823,0.046131,0,0,0.009195,0.021321,4.09,0,3.531143,0,0,2.02,0,0,2,0,0,1.085814,0,0,2.02,2,4,0,2,0,19,0,0,1,0,2,0.020016,0,0.016836,0,2.02,20,2.02,0,0,2.02,0,4.09,0.171584,0,0,0,0.019652,0,2,0.045932,2.02,0.010372,0.020031
org.eclipse.osgi.service.resolver.ImportPackageSpecification,0,0,0.039136,0,0,0.024981,0,3.03,0,4.132952,0,0,0,3,0,5,0,0,1.220917,0,0,0,2,10,0,5,0,17,0,0,10,0,5,0,0,0,0,0,19,0,3,0,0,0,3.03,0.178582,0,0,0,0,0,5,0.038831,0,0.010372,0
org.eclipse.osgi.service.resolver.NativeCodeDescription,0,0,0,0,0,0.032762,0,0,0,1.22852,0,0,0,0,0,8,0,0,0.568908,0,0,0,3,10,0,8,0,15,0,0,28,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0.144797,0,0,0,0,0,8,0,0,0.010372,0
org.eclipse.osgi.service.resolver.NativeCodeSpecification,0,0,0,0,0,0.018657,0,0,0,1.22852,0,0,0,0,0,2,0,0,0.568908,0,0,0,2,4,0,2,0,12,0,0,1,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0.144797,0,0,0,0,0,2,0,0,0.010372,0
org.eclipse.osgi.service.resolver.PlatformAdmin,0,0.041381,0.058948,0,0,0.025822,0.056397,4.04,0,4.446565,0,0,1.02,0,0,8,0,0,1.368804,0,0,1.02,6,10,0,8,0,9,0,0,28,0,8,0.052882,0,0.041333,1.01,1.13,15,1.02,0,0,1.02,0,5.05,0.21044,0,0.055881,0,0.049855,0,8,0.113747,1.02,0.010373,0.052882
org.eclipse.osgi.service.resolver.Resolver,0,0.029882,0.015205,0,0,0.026603,0.036943,1.01,0,5.727944,0,0,3.04,0,0,10,0,0,1.460517,0,0,3.04,3,12,0,10,0,7,0,0,45,0,10,0.033885,0,0.026644,1.01,3.33,9,3.04,0,0,3.04,0,2.02,0.136353,0,0.010321,0,0.033397,0,10,0.025434,3.04,0.000206,0.034031
org.eclipse.osgi.service.resolver.ResolverError,0,0.00803,0.02,4.05,4.05,0.15033,0.014493,1.01,0,4.77733,0.116878,0,1.01,19,0,4,0,0,1.483641,0,0,1.01,2,25,0,4,0,11,0,0,6,0,4,0.013927,0.119941,0.10859,1.01,1.03,13,1.01,19,0,1.01,0,2.02,0.224459,0,0.012827,0,0.011762,0,4,0.0323,5.06,0.010373,0.013927
org.eclipse.osgi.service.resolver.State,0,0.260854,0.339172,0,0,0.158488,0.303052,11.16,0,14.006307,0,0,10.17,0,0,44,0,0,4.025698,0,0,10.17,13,46,0,44,0,34,0,0,946,0,44,0.299099,0,0.247933,4.04,15.95,43,10.17,0,0,10.17,0,11.18,0.516793,0,0.128502,0,0.272084,0,44,0.370042,10.17,0.010644,0.299629
org.eclipse.osgi.service.resolver.StateDelta,0,0,0.0254,0,0,0.00949,0,2.03,0,2.682749,0,0,0,0,0,3,0,0,0.897279,0,0,0,2,5,0,3,0,9,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,2.03,0.162157,0,0,0,0,0,3,0.025523,0,0.010372,0
org.eclipse.osgi.service.resolver.StateHelper,0,0.073327,0.074152,2.03,2.03,0.135221,0.083391,5.07,0,8.10048,0.033732,0,6.07,3,0,11,0,0,2.213449,0,0,6.07,6,16,0,11,0,12,0,0,55,0,11,0.082439,0.032333,0.07046,4.05,6.53,18,6.07,3,0,6.07,0,6.08,0.252639,0,0.052978,0,0.074441,0,11,0.083757,6.1,0.010372,0.082853
org.eclipse.osgi.service.resolver.StateObjectFactory,0,0.126296,0.0254,1.01,1.01,0.099852,0.13891,2.03,0,8.448646,0.010157,0,8.14,1,0,28,0,0,2.442407,0,0,8.14,15,31,0,28,0,10,0,0,378,0,29,0.136048,0.0106,0.111492,4.08,10.96,23,8.15,1,0,8.14,0,4.1,0.323547,0,0.08642,0,0.119718,0,28,0.086789,8.15,0.010579,0.136497
org.eclipse.osgi.service.resolver.VersionConstraint,0,0.00819,0.222937,0,0,0.009294,0.010095,7.12,0,3.531143,0,0,1.01,0,0,6,0,0,1.085814,0,0,1.01,3,8,0,6,0,30,0,0,15,0,6,0.009713,0,0.008623,0,1.06,33,1.01,0,0,1.01,0,7.12,0.171584,0,0,0,0.009268,0,6,0.211733,1.01,0.010372,0.009728
org.eclipse.osgi.service.resolver.VersionRange,0,0,0.139013,1.01,1.04,0.009888,0.010095,8.11,0.010711,3.955622,0.009034,0,1.02,1,0,9,0,1.03,1.254876,0,0,1.02,1,93,0,7,1,18,0,0,0,0,24,0.009713,0.009963,0.10723,0,0,19,1.01,6,5,1.02,0,8.11,0.214083,0,0,0,0.009268,0,7,0.137636,3.26,0.010579,0.009728
org.eclipse.osgi.service.runnable.ApplicationLauncher,0,0,0.125,0,0,0.027666,0,1.01,0,1.649417,0,0,0,0,0,2,0,0,0.737557,0,0,0,1,4,0,2,0,2,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1.01,0.187792,0,0,0,0,0,2,0.121215,0,0.010857,0
org.eclipse.osgi.service.runnable.ApplicationRunnable,0,0,0,0,0,0.024741,0,0,0,2.766607,0,0,0,0,0,1,0,0,0.800609,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.103551,0,0,0,0,0,1,0,0,0.000484,0
org.eclipse.osgi.service.runnable.ParameterizedRunnable,0,0,0.014357,0,0,0.014512,0,1.02,0,1.985547,0,0,0,0,0,1,0,0,0.583727,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1.02,0.083775,0,0,0,0,0,1,0.014444,0,0.000484,0
org.eclipse.osgi.service.runnable.StartupMonitor,0,0.018929,0,0,0,0.070991,0.022496,0,0,1.548006,0,0,1.01,0,0,2,0,0,0.534067,0,0,1.01,0,4,0,2,0,2,0,0,1,0,2,0.022874,0,0.019645,0,1.01,2,1.01,0,0,1.01,0,0,0.092913,0,0,0,0.022288,0,2,0,1.01,0.000484,0.022874
org.eclipse.osgi.service.security.TrustEngine,0,0,0,0,0,0.025421,0,0,0,1.911447,0,0,0,0,1,12,0,0,0.915775,0,0,0,1,32,0,11,1,3,0,0,55,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0.237766,0,0,0,0,0,8,0,0,0.010583,0
org.eclipse.osgi.service.urlconversion.URLConverter,0,0,0,0,0,0.02674,0,0,0,2.883676,0,0,0,0,0,2,0,0,0.674097,0,0,0,0,4,0,2,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0.040248,0,0,0,0,0,2,0,0,0,0
org.eclipse.osgi.signedcontent.InvalidContentException,0,0,0,0,0,0.010292,0,0,0,1.911447,0,0,0,0,0,3,0,0,0.915775,0,0,0,0,14,0,2,4,2,0,0,1,0,5,0,0,0,0,0,2,0,2,2,0,0,0,0.237766,0,0,0,0,0,2,0,0,0.010583,0
org.eclipse.osgi.signedcontent.SignedContent,0,0,0.2,0,0,0.015268,0,1.01,0,1.911447,0,0,0,0,0,7,0,0,0.915775,0,0,0,2,9,0,7,0,13,0,0,21,0,7,0,0,0,0,0,15,0,0,0,0,0,1.01,0.237766,0,0,0,0,0,7,0.196972,0,0.010583,0
org.eclipse.osgi.signedcontent.SignedContentEntry,0,0,0.2,0,0,0.010443,0,1.01,0,1.911447,0,0,0,0,0,4,0,0,0.915775,0,0,0,2,6,0,4,0,4,0,0,6,0,4,0,0,0,0,0,6,0,0,0,0,0,1.01,0.237766,0,0,0,0,0,4,0.196972,0,0.010583,0
